,Opportunity Number,Supplies Subgroup,Supplies Group,Region,Route To Market,Elapsed Days In Sales Stage,Opportunity Result,Sales Stage Change Count,Total Days Identified Through Closing,Total Days Identified Through Qualified,Opportunity Amount USD,Client Size By Revenue,Client Size By Employee Count,Revenue From Client Past Two Years,Competitor Type,Ratio Days Identified To Total Days,Ratio Days Validated To Total Days,Ratio Days Qualified To Total Days,Deal Size Category
17869,7234880,2,0,0,2,75,1,1,0,0,40000,1,1,0,2,0.0,0.0,0.0,3.0
17870,7234887,2,0,0,2,63,0,2,12,12,28000,1,1,0,2,0.0,1.0,0.0,3.0
17871,7234895,2,0,0,2,63,0,2,12,12,26000,2,2,0,2,0.0,1.0,0.0,3.0
17872,7234902,2,0,0,2,63,0,2,12,12,25000,1,1,0,2,0.0,1.0,0.0,3.0
17873,7234904,7,0,0,2,73,1,3,2,2,1427,2,2,0,2,0.0,0.047619,0.9523809999999999,1.0
17874,7234910,2,0,0,2,63,0,2,12,12,20000,1,1,0,2,0.0,1.0,0.0,2.0
17875,7234942,8,2,1,2,41,0,10,34,34,100000,1,5,0,2,0.002924,0.073099,0.923977,5.0
17876,7234988,4,0,0,2,73,1,3,2,2,9138,2,3,1,2,0.0,0.05,0.95,1.0
17877,7234997,7,0,2,2,75,0,2,0,0,217020,4,5,0,2,0.0,0.0,0.0,5.0
17878,7235045,10,0,1,2,54,0,3,22,22,13157,1,1,0,2,0.0,0.9209299999999999,0.07907,2.0
17879,7235069,5,2,2,2,44,0,2,32,32,23252,1,1,0,2,1.0,0.0,0.0,2.0
17880,7235081,3,0,1,2,45,1,9,19,19,690000,1,1,4,2,0.0,0.7643979999999999,0.235602,7.0
17881,7235126,2,0,0,2,72,1,2,3,3,3000,2,2,0,2,0.0,1.0,0.0,1.0
17882,7235172,8,2,0,0,41,0,4,34,34,110000,2,2,0,2,0.0,0.891813,0.10818699999999999,5.0
17883,7235181,4,0,1,0,49,0,2,26,26,40000,1,2,0,2,1.0,0.0,0.0,3.0
17884,7235184,0,0,2,1,47,1,4,1,0,9063,1,3,3,2,0.0,0.076923,0.0,1.0
17885,7235189,0,0,2,0,74,0,2,2,2,45000,1,1,0,1,0.0,1.0,0.0,3.0
17886,7235216,7,0,0,2,45,0,3,26,26,15000,5,2,4,2,0.0,1.0,0.0,2.0
17887,7235217,7,0,2,0,75,0,2,1,1,20000,1,1,0,1,1.0,0.0,0.0,2.0
17888,7235224,7,0,2,0,71,0,2,4,4,20000,1,1,0,1,0.0,1.0,0.0,2.0
17889,7235233,8,2,2,0,59,0,5,16,16,400009,1,4,0,2,0.5644170000000001,0.22085900000000003,0.21472399999999997,6.0
17890,7235238,2,0,2,4,63,0,2,12,12,50000,1,1,0,2,1.0,0.0,0.0,4.0
17891,7235273,10,0,2,1,74,1,4,2,1,80000,1,1,0,1,0.0,0.0,0.8125,4.0
17892,7235279,5,2,2,0,73,1,2,2,0,7000,1,1,0,1,0.0,0.0,0.0,1.0
17893,7235284,5,2,2,2,55,1,3,20,20,40303,1,1,0,2,0.0,0.240196,0.759804,3.0
17894,7235325,3,0,2,1,60,0,5,16,16,40000,4,4,0,0,0.096774,0.903226,0.0,3.0
17895,7235358,5,2,2,1,48,0,6,28,28,99999,1,5,0,2,0.741818,0.258182,0.0,4.0
17896,7235371,0,0,2,2,16,0,6,58,58,100000,1,1,0,1,0.0,0.804836,0.195164,5.0
17897,7235422,4,0,2,1,74,0,2,1,1,800000,5,1,0,0,0.0,1.0,0.0,7.0
17898,7235476,4,0,2,1,71,0,2,4,4,6388,3,3,0,1,0.0,0.0,1.0,1.0
17899,7235499,5,2,2,0,65,0,3,10,10,120000,3,1,0,2,0.8932040000000001,0.106796,0.0,5.0
17900,7235506,2,0,0,0,43,1,3,0,0,167000,4,2,2,2,0.0,1.0,0.0,5.0
17901,7235516,4,0,2,1,71,0,2,4,4,50000,2,5,0,2,1.0,0.0,0.0,4.0
17902,7235523,4,0,2,3,63,0,2,12,12,50000,1,5,0,2,1.0,0.0,0.0,4.0
17903,7235529,4,0,2,3,63,0,4,12,12,50000,1,5,0,2,0.801653,0.198347,0.0,4.0
17904,7235530,4,0,2,3,63,0,2,12,12,50000,1,3,0,2,1.0,0.0,0.0,4.0
17905,7235598,0,0,2,2,45,0,3,30,30,10000,3,4,0,2,0.0,0.159468,0.840532,2.0
17906,7235689,5,2,2,0,56,0,2,19,19,101000,2,1,0,2,0.0,1.0,0.0,5.0
17907,7235719,8,2,1,0,75,0,1,0,0,30000,4,1,0,0,0.0,0.0,0.0,3.0
17908,7235748,8,2,0,0,43,1,4,3,3,98560,4,4,1,2,0.538462,0.461538,0.0,4.0
17909,7235763,2,0,0,0,35,0,7,37,37,200000,4,5,0,0,0.14285699999999998,0.854447,0.002695,5.0
17910,7235791,7,0,0,0,30,0,2,45,45,100000,5,4,0,2,1.0,0.0,0.0,5.0
17911,7235815,0,0,0,0,51,0,2,25,25,120000,5,1,4,2,0.0,1.0,0.0,5.0
17912,7235833,0,0,2,2,58,0,3,17,17,23252,1,1,0,2,0.0,0.19653199999999998,0.8034680000000001,2.0
17913,7235873,2,0,0,2,64,1,4,11,11,16624,3,1,0,2,0.0,0.309091,0.690909,2.0
17914,7235878,4,0,2,3,63,0,2,12,12,50000,1,3,0,2,1.0,0.0,0.0,4.0
17915,7235928,7,0,0,0,49,0,2,26,26,6500,2,5,3,2,0.0,1.0,0.0,1.0
17916,7235937,4,0,0,0,63,0,2,12,12,500000,1,1,0,2,1.0,0.0,0.0,7.0
17917,7235970,2,0,1,0,63,0,3,12,12,99000,1,1,0,0,0.733871,0.266129,0.0,4.0
17918,7235971,4,0,0,0,58,0,5,16,16,105000,1,4,0,2,0.3875,0.6125,0.0,5.0
17919,7235979,2,0,0,2,63,0,2,13,13,30000,1,1,0,2,0.0,1.0,0.0,3.0
17920,7235991,4,0,0,0,40,0,4,34,34,105000,1,3,0,2,0.9940479999999999,0.005952000000000001,0.0,5.0
17921,7236000,5,2,0,0,65,0,2,10,10,60000,1,3,0,2,0.0,1.0,0.0,4.0
17922,7236046,0,0,0,0,75,0,2,1,1,80000,3,4,0,2,1.0,0.0,0.0,4.0
17923,7236057,7,0,0,0,62,0,3,13,13,14000,5,3,0,2,0.037879,0.9621209999999999,0.0,2.0
17924,7236061,7,0,2,0,61,0,3,10,10,15656,1,1,0,2,0.0,1.0,0.0,2.0
17925,7236083,7,0,2,1,70,0,2,5,5,31002,1,1,0,2,0.0,1.0,0.0,3.0
17926,7236092,5,2,0,0,52,0,5,21,21,10000,4,4,0,0,0.0,0.985981,0.014019,2.0
17927,7236105,5,2,0,0,59,0,2,16,16,120000,5,4,0,2,0.0,1.0,0.0,5.0
17928,7236114,7,0,0,2,75,1,2,0,0,18324,1,2,1,2,0.0,1.0,0.0,2.0
17929,7236183,5,2,0,0,73,0,2,2,2,184049,4,5,0,2,1.0,0.0,0.0,5.0
17930,7238604,3,0,0,2,75,0,1,0,0,19165,1,2,0,2,0.0,0.0,0.0,2.0
17931,7238605,5,2,1,2,47,0,2,28,28,58139,1,1,0,2,0.0,1.0,0.0,4.0
17932,7238611,3,0,1,2,40,0,3,35,35,6578,1,1,0,2,0.0,0.535613,0.464387,1.0
17933,7238704,6,2,1,2,63,0,2,12,12,519735,1,1,0,2,0.0,1.0,0.0,7.0
17934,7238714,2,0,0,2,63,0,3,12,12,30000,1,2,0,2,0.0,0.008546999999999999,0.991453,3.0
17935,7238757,2,0,0,2,63,0,2,12,12,28000,2,2,0,2,0.0,1.0,0.0,3.0
17936,7238764,2,0,0,2,63,0,3,12,12,26000,1,1,0,2,0.0,0.008546999999999999,0.991453,3.0
17937,7238804,2,0,1,2,35,0,3,41,41,100000,1,1,0,2,0.244444,0.755556,0.0,5.0
17938,7238901,5,2,0,2,72,0,3,3,3,180000,5,4,0,2,0.0,0.147059,0.852941,5.0
17939,7238914,2,0,0,2,54,1,3,21,21,50000,1,1,2,2,0.0,0.004762,0.995238,4.0
17940,7238926,7,0,0,2,68,0,5,5,3,48000,1,1,0,2,0.0,0.538462,0.0,3.0
17941,7238958,6,2,0,2,72,1,2,3,3,12050,4,3,0,2,0.0,1.0,0.0,2.0
17942,7238964,2,0,1,2,72,1,4,2,1,50608,2,2,1,2,0.0,0.6190479999999999,0.0,4.0
17943,7238994,2,0,0,2,54,1,2,21,21,50000,1,1,2,2,0.0,1.0,0.0,4.0
17944,7239011,7,0,1,2,49,1,3,26,26,40152,2,1,0,2,0.0,0.450758,0.549242,3.0
17945,7239022,5,2,0,2,19,0,3,27,27,30674,4,5,0,2,0.0,1.0,0.0,3.0
17946,7239080,6,2,0,2,64,0,3,11,11,100000,3,2,0,2,0.009434,0.990566,0.0,5.0
17947,7239099,9,3,0,2,56,1,3,19,19,28000,1,3,2,2,0.0,0.752688,0.24731199999999998,3.0
17948,7239167,8,2,0,0,66,1,3,9,9,10000,1,1,0,0,0.568182,0.0,0.43181800000000004,2.0
17949,7239172,8,2,2,1,72,0,3,3,3,9000,3,3,0,2,0.0,0.137931,0.8620690000000001,1.0
17950,7239175,3,0,1,0,74,1,3,2,1,416000,1,2,0,0,0.0,0.866667,0.0,6.0
17951,7239196,7,0,1,0,62,0,3,13,13,200000,1,3,0,0,0.621212,0.378788,0.0,5.0
17952,7239220,4,0,2,1,53,0,3,10,10,75000,1,1,0,2,1.0,0.0,0.0,4.0
17953,7239290,2,0,2,0,49,0,2,26,26,100000,4,4,0,2,1.0,0.0,0.0,5.0
17954,7239333,3,0,2,2,44,0,2,31,31,10000,4,2,0,2,0.0,1.0,0.0,2.0
17955,7239373,5,2,2,0,73,0,2,2,2,23252,1,1,0,2,1.0,0.0,0.0,2.0
17956,7239375,7,0,2,0,67,0,2,8,8,20000,1,1,0,2,1.0,0.0,0.0,2.0
17957,7239379,2,0,1,0,37,0,2,38,38,75000,1,1,0,2,1.0,0.0,0.0,4.0
17958,7239386,0,0,2,0,69,1,2,6,0,35653,1,2,0,1,0.0,0.0,0.0,3.0
17959,7239432,5,2,0,0,45,0,4,30,30,116000,1,1,0,1,0.043477999999999996,0.21739099999999997,0.7391300000000001,5.0
17960,7239441,5,2,0,2,62,0,2,13,13,100000,4,4,0,2,0.0,1.0,0.0,5.0
17961,7239455,3,0,0,0,61,0,2,14,14,0,5,5,0,0,0.0,1.0,0.0,1.0
17962,7239502,5,2,0,2,16,0,5,48,48,40000,1,1,0,2,0.0,1.0,0.0,3.0
17963,7239516,5,2,0,0,66,0,3,9,9,15000,1,1,0,2,0.045455,0.9545450000000001,0.0,2.0
17964,7239531,5,2,0,2,47,0,3,29,29,99000,1,1,0,2,0.014034999999999999,0.985965,0.0,4.0
17965,7239657,5,2,2,0,36,0,2,39,39,149999,1,1,0,2,0.0,1.0,0.0,5.0
17966,7239661,5,2,2,0,74,1,2,1,1,31256,1,1,0,2,0.0,1.0,0.0,3.0
17967,7239664,4,0,2,4,74,0,3,1,1,250000,1,1,0,2,0.083333,0.916667,0.0,6.0
17968,7239671,8,2,2,0,73,0,2,2,2,31157,1,5,0,2,0.0,1.0,0.0,3.0
17969,7239693,7,0,2,1,45,0,4,24,24,25002,1,1,0,2,0.0,1.0,0.0,3.0
17970,7239699,6,2,0,0,66,0,2,9,9,105000,4,5,0,2,1.0,0.0,0.0,5.0
17971,7239719,2,0,1,0,44,0,2,31,31,500000,1,1,0,2,0.0,1.0,0.0,7.0
17972,7239750,3,0,0,0,63,1,3,2,2,400,2,2,0,2,0.0,0.0,1.0,1.0
17973,7239751,8,2,1,0,64,0,2,11,11,23255,5,1,1,2,1.0,0.0,0.0,2.0
17974,7239799,0,0,0,0,67,0,2,8,8,400000,5,1,0,2,0.0,1.0,0.0,6.0
17975,7239806,0,0,0,0,56,1,5,19,19,66000,5,1,4,0,0.0,0.526596,0.462766,4.0
17976,7239838,8,2,2,1,59,1,3,0,0,12000,1,1,0,1,0.0,0.0,1.0,2.0
17977,7239840,3,0,2,4,72,0,2,3,3,5000,3,4,0,2,1.0,0.0,0.0,1.0
17978,7239909,0,0,2,1,74,0,4,1,1,250000,5,2,0,2,0.090909,0.272727,0.636364,6.0
17979,7239926,5,2,0,0,75,0,2,0,0,6000,1,4,0,2,0.0,1.0,0.0,1.0
17980,7239929,4,0,2,0,73,1,2,2,2,0,5,4,0,1,0.0,0.0,1.0,1.0
17981,7239931,3,0,0,2,44,0,3,14,14,600,1,1,0,2,0.0,1.0,0.0,1.0
17982,7239941,5,2,0,0,67,0,2,9,9,1000,1,1,0,1,0.0,1.0,0.0,1.0
17983,7239948,0,0,0,0,63,0,2,12,12,0,5,5,0,0,0.0,1.0,0.0,1.0
17984,7239961,4,0,2,0,16,0,3,59,59,70000,1,1,0,1,0.0,0.0017059999999999998,0.998294,4.0
17985,7239981,3,0,0,2,66,0,2,9,9,50000,1,1,0,0,0.0,1.0,0.0,4.0
17986,7239995,4,0,2,1,74,1,2,1,1,20000,1,1,0,1,0.0,1.0,0.0,2.0
17987,7240015,0,0,1,2,67,0,5,5,1,70000,1,1,0,0,0.0,0.0,0.229167,4.0
17988,7240016,2,0,2,4,53,0,5,21,21,4980,3,2,0,2,0.10280399999999999,0.8971959999999999,0.0,1.0
17989,7242394,8,2,1,2,16,0,5,39,39,290697,1,1,0,2,0.0,1.0,0.0,6.0
17990,7242435,7,0,2,2,74,0,2,1,1,11626,4,2,1,2,0.0,1.0,0.0,2.0
17991,7242445,8,2,0,2,44,0,2,31,31,40000,1,1,0,2,0.0,1.0,0.0,3.0
17992,7242449,5,2,2,2,65,0,2,10,10,310029,1,1,0,2,0.0,1.0,0.0,6.0
17993,7242457,8,2,0,2,40,1,3,31,31,70000,1,1,0,2,0.0,1.0,0.0,4.0
17994,7242458,7,0,0,2,57,0,3,3,3,1730,1,1,0,2,1.0,0.0,0.0,1.0
17995,7242465,8,2,2,2,73,0,2,2,2,620058,1,1,0,2,0.0,1.0,0.0,7.0
17996,7242467,2,0,0,2,63,0,2,12,12,18000,3,2,0,2,0.0,1.0,0.0,2.0
17997,7242472,3,0,0,2,44,0,2,31,31,60000,1,1,0,2,0.0,1.0,0.0,4.0
17998,7242475,2,0,0,2,63,0,2,12,12,15000,5,2,0,2,0.0,1.0,0.0,2.0
17999,7242478,10,0,2,2,72,1,3,3,1,13951,5,5,0,2,0.0,0.214286,0.0,2.0
18000,7242479,8,2,0,2,44,0,2,31,31,40000,3,3,0,2,0.0,1.0,0.0,3.0
18001,7242483,2,0,0,2,63,0,2,12,12,26000,2,2,0,2,0.0,1.0,0.0,3.0
18002,7242487,0,0,0,2,44,0,2,31,31,72000,1,1,0,2,0.0,1.0,0.0,4.0
18003,7242489,2,0,0,2,49,0,3,26,26,15000,1,1,0,2,0.10305299999999999,0.8969469999999999,0.0,2.0
18004,7242491,3,0,1,2,67,0,2,8,8,13157,4,2,0,2,0.0,1.0,0.0,2.0
18005,7242527,2,0,0,2,63,0,3,12,12,23000,2,1,0,2,0.0,0.025862,0.974138,2.0
18006,7242586,8,2,0,2,16,0,5,55,55,92024,1,1,0,2,0.0,0.567029,0.432971,4.0
18007,7242606,4,0,1,2,16,0,3,59,59,100000,5,3,0,2,1.0,0.0,0.0,5.0
18008,7242614,6,2,0,2,49,0,2,26,26,20000,3,4,0,2,0.0,1.0,0.0,2.0
18009,7242621,8,2,0,2,73,1,3,2,2,40000,1,1,1,2,0.0,0.157895,0.8421049999999999,3.0
18010,7242623,7,0,0,2,62,1,4,2,2,138600,1,4,0,2,0.0,0.17647100000000002,0.8235290000000001,5.0
18011,7242630,5,2,0,2,49,0,2,26,26,15000,4,5,0,2,0.0,1.0,0.0,2.0
18012,7242637,3,0,0,2,48,0,2,27,27,25000,3,1,0,2,0.0,1.0,0.0,3.0
18013,7242651,3,0,0,2,70,0,2,5,5,6720,1,1,0,2,0.0,1.0,0.0,1.0
18014,7242654,3,0,1,2,75,0,2,0,0,2300,1,1,0,2,0.0,0.0,0.0,1.0
18015,7242705,5,2,1,2,9,0,6,66,66,13157,1,1,0,2,0.0,0.322727,0.6772729999999999,2.0
18016,7242710,5,2,1,2,56,1,4,19,19,60000,1,1,0,2,0.0,0.9417989999999999,0.058200999999999996,4.0
18017,7242726,2,0,0,2,56,0,2,19,19,50000,1,1,0,2,0.0,1.0,0.0,4.0
18018,7242748,5,2,0,2,65,0,2,10,10,4000,3,2,0,2,0.0,1.0,0.0,1.0
18019,7242757,0,0,0,2,47,0,4,28,28,5000,4,3,0,2,0.16906500000000002,0.8309350000000001,0.0,1.0
18020,7242777,5,2,1,2,44,0,2,31,31,13157,1,1,0,2,0.0,1.0,0.0,2.0
18021,7242801,2,0,2,2,72,0,2,3,3,232522,1,1,0,2,0.0,1.0,0.0,5.0
18022,7242805,2,0,0,2,72,0,4,2,2,61349,3,2,0,2,0.125,0.875,0.0,4.0
18023,7242817,5,2,1,2,44,0,2,31,31,20000,1,1,0,2,0.0,1.0,0.0,2.0
18024,7242865,5,2,1,2,73,1,3,2,1,21710,2,2,0,2,0.0,0.25,0.0,2.0
18025,7242891,7,0,1,0,54,0,2,21,21,174418,1,3,0,2,1.0,0.0,0.0,5.0
18026,7242895,5,2,1,2,67,0,3,8,8,13157,4,3,0,2,0.0,0.08642000000000001,0.91358,2.0
18027,7242905,2,0,1,0,52,1,4,2,1,28604,3,1,3,1,0.0,0.0,0.578947,3.0
18028,7242911,2,0,1,0,64,0,2,11,11,78947,1,5,0,2,1.0,0.0,0.0,4.0
18029,7242918,8,2,0,0,66,0,2,9,9,92024,5,1,0,2,1.0,0.0,0.0,4.0
18030,7242943,3,0,2,4,74,0,3,1,1,10000,1,1,0,1,0.5,0.5,0.0,2.0
18031,7242954,5,2,0,0,48,0,2,27,27,184049,5,1,0,2,1.0,0.0,0.0,5.0
18032,7242969,7,0,2,1,63,1,3,12,12,12348,3,1,4,1,0.0,0.9137930000000001,0.086207,2.0
18033,7242975,5,2,0,0,45,1,5,20,20,382822,5,3,0,0,0.094527,0.00995,0.8955219999999999,6.0
18034,7242976,0,0,0,0,62,0,4,11,11,300000,4,3,0,2,0.0,0.809091,0.190909,6.0
18035,7242996,2,0,1,0,12,0,4,63,63,276315,1,5,0,0,0.34444400000000003,0.561905,0.093651,6.0
18036,7243011,7,0,1,2,55,1,6,19,18,407894,1,1,3,2,0.5882350000000001,0.12299500000000001,0.22459899999999997,6.0
18037,7243014,3,0,1,2,16,0,7,46,46,34883,5,2,3,0,0.16885999999999998,0.804825,0.026316000000000003,3.0
18038,7243021,0,0,2,0,70,0,2,5,5,500000,5,1,0,0,0.0,1.0,0.0,7.0
18039,7243038,7,0,1,2,53,0,3,21,21,23255,1,2,0,0,0.0,1.0,0.0,2.0
18040,7243080,4,0,0,0,48,0,2,27,27,300000,1,3,0,2,0.0,1.0,0.0,6.0
18041,7243087,7,0,0,0,69,0,2,6,6,1,1,3,0,2,0.0,1.0,0.0,1.0
18042,7243114,2,0,0,0,74,0,2,1,1,36000,3,4,0,1,0.0,0.0,1.0,3.0
18043,7243136,0,0,2,4,70,0,2,5,5,50000,1,1,3,2,0.0,1.0,0.0,4.0
18044,7243160,0,0,1,0,11,0,5,64,64,150000,1,5,0,2,0.006211,0.8633540000000001,0.130435,5.0
18045,7243167,10,0,0,0,43,1,3,1,1,73000,1,4,0,0,0.0,0.0,1.0,4.0
18046,7243181,5,2,0,0,67,1,5,8,4,37475,1,3,0,2,0.0,0.33766199999999996,0.12987,3.0
18047,7243187,7,0,0,0,48,0,4,27,27,101000,1,4,4,0,0.174074,0.825926,0.0,5.0
18048,7243200,0,0,2,1,63,0,4,12,12,110000,4,5,0,0,0.0,0.8403360000000001,0.159664,5.0
18049,7243256,7,0,2,1,74,0,2,1,1,70000,1,1,0,1,0.0,0.0,1.0,4.0
18050,7243282,8,2,1,0,64,0,3,11,11,400000,3,1,0,0,0.43636400000000003,0.5636359999999999,0.0,6.0
18051,7243285,5,2,1,2,49,0,4,20,20,40000,1,1,0,0,0.0,0.050251,0.949749,3.0
18052,7243293,5,2,0,0,53,0,2,22,22,150000,2,3,0,0,0.0,1.0,0.0,5.0
18053,7243305,3,0,0,2,75,1,2,0,0,73000,1,1,0,2,0.0,1.0,0.0,4.0
18054,7243309,3,0,1,0,62,0,4,13,13,50000,4,1,0,0,0.730159,0.269841,0.0,4.0
18055,7243312,4,0,0,2,63,0,2,12,12,10000,1,1,0,2,0.0,1.0,0.0,2.0
18056,7243313,3,0,0,2,75,1,2,0,0,21000,1,1,0,2,0.0,1.0,0.0,2.0
18057,7243347,5,2,1,2,59,0,4,16,16,81395,1,1,0,2,0.089172,0.643312,0.267516,4.0
18058,7243377,2,0,1,0,67,0,2,8,8,100000,5,4,0,2,0.0,1.0,0.0,5.0
18059,7243392,5,2,2,0,64,0,2,11,11,75006,3,1,0,2,0.0,1.0,0.0,4.0
18060,7243400,2,0,0,1,52,0,2,23,23,200000,2,3,0,2,0.0,1.0,0.0,5.0
18061,7243409,8,2,2,2,16,0,6,55,55,59000,5,5,0,0,0.0,1.0,0.0,4.0
18062,7243423,5,2,2,4,66,1,3,9,9,12401,5,2,0,2,0.0,0.034091,0.965909,2.0
18063,7243425,5,2,2,0,64,0,2,11,11,200000,4,2,0,0,0.0,1.0,0.0,5.0
18064,7243426,8,2,0,0,75,0,1,0,0,0,4,4,0,2,0.0,0.0,0.0,1.0
18065,7243433,8,2,0,0,60,1,3,1,1,59200,2,2,2,1,0.0,1.0,0.0,4.0
18066,7243447,8,2,2,1,69,0,3,6,6,170516,5,3,0,2,0.053571,0.9464290000000001,0.0,5.0
18067,7243476,7,0,0,0,57,1,4,9,8,25000,5,1,3,2,0.0,0.931818,0.0,3.0
18068,7243487,4,0,2,0,65,0,2,10,10,6820,1,4,0,1,0.0,1.0,0.0,1.0
18069,7243502,2,0,2,0,70,0,3,5,5,155014,5,1,0,2,0.8125,0.1875,0.0,5.0
18070,7243509,0,0,0,0,64,0,2,11,11,200000,5,5,3,0,0.0,1.0,0.0,5.0
18071,7243541,2,0,2,1,69,0,3,3,3,200000,4,1,0,2,0.0,1.0,0.0,5.0
18072,7243551,2,0,2,0,65,0,3,10,10,155014,5,5,4,2,0.623762,0.376238,0.0,5.0
18073,7243600,8,2,2,0,58,1,4,17,17,899000,1,1,0,0,0.27381,0.642857,0.083333,7.0
18074,7243601,3,0,0,2,71,1,3,4,4,9010,5,1,0,2,0.0,0.175,0.825,1.0
18075,7243611,7,0,2,0,65,0,6,9,9,10000,1,5,0,2,0.152174,0.847826,0.0,2.0
18076,7245833,5,2,1,2,74,1,3,1,1,31860,1,1,0,2,0.0,0.090909,0.909091,3.0
18077,7245837,3,0,1,2,73,1,3,2,2,29767,4,1,0,2,0.0,0.055555999999999994,0.9444440000000001,3.0
18078,7245842,8,2,0,2,44,0,2,31,31,40000,4,5,0,2,0.0,1.0,0.0,3.0
18079,7245844,5,2,2,2,33,0,4,37,37,38753,1,1,0,2,0.0,1.0,0.0,3.0
18080,7245851,8,2,2,1,75,0,1,0,0,100000,1,1,0,1,0.0,0.0,0.0,5.0
18081,7245856,8,2,0,2,44,0,2,31,31,40000,3,3,0,2,0.0,1.0,0.0,3.0
18082,7245868,8,2,1,2,57,1,3,18,14,10465,1,3,2,2,0.0,0.8022600000000001,0.0,2.0
18083,7245877,8,2,0,2,44,0,2,31,31,40000,3,5,0,2,0.0,1.0,0.0,3.0
18084,7245878,7,0,0,2,75,0,2,0,0,1730,1,1,0,2,0.0,0.0,0.0,1.0
18085,7245891,8,2,0,2,44,0,2,31,31,40000,1,1,0,2,0.0,1.0,0.0,3.0
18086,7245897,7,0,0,2,57,0,2,18,18,1730,3,2,0,2,1.0,0.0,0.0,1.0
18087,7245904,3,0,1,2,73,0,2,2,2,25000,4,4,0,2,0.0,1.0,0.0,3.0
18088,7245933,6,2,0,2,49,0,2,26,26,10000,3,1,0,2,0.0,1.0,0.0,2.0
18089,7245938,5,2,1,2,62,0,2,13,13,20000,1,1,0,2,0.0,1.0,0.0,2.0
18090,7245939,7,0,0,2,44,0,4,29,29,6230,1,2,0,2,1.0,0.0,0.0,1.0
18091,7245942,3,0,1,2,61,0,2,13,13,25000,1,1,0,2,0.0,1.0,0.0,3.0
18092,7245943,3,0,1,2,61,0,2,13,13,25000,1,1,0,2,0.0,1.0,0.0,3.0
18093,7245950,3,0,0,2,58,0,2,16,16,1800,2,2,0,2,0.0,1.0,0.0,1.0
18094,7245956,3,0,1,2,61,0,2,13,13,25000,1,1,0,2,0.0,1.0,0.0,3.0
18095,7245959,5,2,0,2,69,0,2,5,5,5000,1,1,0,2,0.0,1.0,0.0,1.0
18096,7245971,5,2,1,2,48,0,2,26,26,23255,4,3,0,2,0.0,1.0,0.0,2.0
18097,7246000,5,2,2,2,20,0,3,54,54,62005,1,5,0,2,0.51476,0.48523999999999995,0.0,4.0
18098,7246001,2,0,2,2,35,0,3,40,40,821578,1,1,0,2,0.0,1.0,0.0,7.0
18099,7246038,0,0,0,2,27,0,5,47,12,172000,4,5,0,2,0.0,0.0021190000000000002,0.256356,5.0
18100,7246046,7,0,0,2,57,1,2,18,18,2378,3,3,0,2,1.0,0.0,0.0,1.0
18101,7246070,0,0,1,2,58,0,2,16,16,138157,1,1,0,2,1.0,0.0,0.0,5.0
18102,7246074,2,0,1,2,44,0,2,31,31,34883,1,3,0,0,1.0,0.0,0.0,3.0
18103,7246077,0,0,1,2,48,0,2,26,26,138157,1,1,0,2,1.0,0.0,0.0,5.0
18104,7246086,8,2,1,2,62,0,2,13,13,216867,4,5,0,2,0.0,1.0,0.0,5.0
18105,7246092,5,2,1,2,44,0,3,31,31,39473,1,1,0,2,0.0,0.767742,0.232258,3.0
18106,7246099,5,2,0,2,58,0,3,16,16,90000,1,1,0,2,0.0,0.554878,0.445122,4.0
18107,7246108,0,0,1,2,48,0,4,26,26,138157,5,2,0,2,0.89313,0.0,0.10687,5.0
18108,7246158,7,0,1,2,49,0,2,26,26,5813,2,3,0,2,0.0,1.0,0.0,1.0
18109,7246161,7,0,1,2,56,1,11,18,13,29522,1,1,0,2,0.0,0.296703,0.401099,3.0
18110,7246167,7,0,1,2,49,0,3,26,26,5813,5,1,0,2,0.054054,0.945946,0.0,1.0
18111,7246176,2,0,0,2,44,0,8,31,31,49881,5,2,0,0,0.0,0.288525,0.711475,3.0
18112,7246186,5,2,0,2,65,0,2,10,10,0,1,3,0,2,1.0,0.0,0.0,1.0
18113,7246189,2,0,0,2,58,0,2,16,16,400000,5,5,0,2,0.0,1.0,0.0,6.0
18114,7246195,6,2,0,2,49,0,2,26,26,40000,1,1,0,2,0.0,1.0,0.0,3.0
18115,7246215,2,0,2,2,71,0,2,4,4,100000,2,1,0,2,0.0,1.0,0.0,5.0
18116,7246228,7,0,2,2,61,0,3,14,14,7750,1,1,0,2,0.12056700000000001,0.879433,0.0,1.0
18117,7246231,5,2,0,2,67,1,4,8,7,16207,3,2,0,2,0.0,0.012821,0.910256,2.0
18118,7246239,5,2,0,0,67,0,2,8,8,105000,1,1,0,2,1.0,0.0,0.0,5.0
18119,7246252,5,2,0,0,67,0,3,8,8,150000,5,5,0,0,0.818182,0.181818,0.0,5.0
18120,7246267,0,0,0,0,66,0,2,9,9,146000,5,5,0,2,0.0,1.0,0.0,5.0
18121,7246350,10,0,1,1,26,0,2,49,49,150000,1,5,0,2,1.0,0.0,0.0,5.0
18122,7246359,0,0,1,0,68,0,2,6,6,0,4,4,0,2,1.0,0.0,0.0,1.0
18123,7246362,2,0,1,2,33,0,4,41,41,65789,2,1,0,2,0.25603899999999996,0.024155000000000003,0.719807,4.0
18124,7246375,2,0,1,0,10,0,3,65,65,105000,4,4,0,0,0.069659,0.930341,0.0,5.0
